"state","location","both_sexes_2002","females_2002","males_2002","both_sexes_2003","females_2003","males_2003","both_sexes_2004","females_2004","males_2004","both_sexes_2005","females_2005","males_2005","both_sexes_2006","females_2006","males_2006","both_sexes_2007","females_2007","males_2007","both_sexes_2008","females_2008","males_2008","both_sexes_2009","females_2009","males_2009","both_sexes_2010","females_2010","males_2010","both_sexes_2011","females_2011","males_2011","both_sexes_2012","females_2012","males_2012"
"Missouri","Moniteau County",49.6,41.9,57.6,50.3,42.5,58.4,49,41.1,57.1,49.7,41.9,57.9,50.2,42.6,58.1,50.4,43.3,57.8,51.3,43.4,59.5,50.3,42.5,58.3,49.6,42.4,57,49.7,42.5,57,48.8,41.2,56.7
"Missouri","Monroe County",48.8,38.4,59.5,49.8,39.4,60.6,48.4,38.2,59,48.8,38.5,59.6,49.2,39.3,59.5,49.3,39.8,59.1,49.8,39.7,60.4,47.5,37.9,57.5,47.6,38.7,56.9,49,40,58.2,48.3,38.7,58.1
"Missouri","Montgomery County",47.6,37.7,57.8,48,38.1,58.3,46.8,37,57,48.3,38.5,58.4,49.1,39.8,58.8,49.5,40.7,58.6,50.1,40.6,59.9,48.2,39.8,56.9,48.3,40.3,56.6,48.3,40.6,56.3,47.6,39.4,56
"Missouri","Morgan County",47.3,37.5,57.5,48,38.2,58.1,46.5,36.7,56.7,46.5,36.6,56.7,46.8,37.1,56.8,47.2,38.1,56.6,47.7,37.6,58.2,45.2,35.8,55,44.5,35.9,53.4,44.3,35.8,53.1,44.3,35.3,53.7
"Missouri","New Madrid County",38.7,29.5,48.3,38.9,29.6,48.5,38.4,29,48.1,38.4,28.5,48.7,40.7,30.6,51,40.3,30.5,50.3,42.1,31.2,53.5,41.9,32,52.2,41.2,31.9,50.8,41.3,32.2,50.6,39.6,29.7,49.8
"Missouri","Newton County",42,35.1,49.2,42.1,34.9,49.5,41.4,33.7,49.3,42,33.9,50.4,43.5,35.4,52,43.2,35.4,51.4,44.9,36,54.1,44.8,36.3,53.8,44.3,35.9,53.1,44.3,35.9,53,43.7,34.6,53.1
"Missouri","Nodaway County",51,42.2,60,51.7,43.1,60.6,50.8,42.2,59.6,51.4,42.7,60.4,51.7,43.5,60.2,52.3,44.4,60.5,53.2,45.1,61.7,53.7,46.1,61.6,54.8,48,61.9,53.6,46.5,61,53.9,46.6,61.5
"Missouri","Oregon County",36.8,27.7,46.3,37.8,28.6,47.3,37.3,28.1,46.8,37.5,28.2,47.2,38.2,29,47.7,39.2,30.5,48.3,41.2,31.3,51.4,40,31,49.4,40.2,32,48.7,39.3,31.6,47.4,38.6,30.3,47.2
"Missouri","Osage County",55.7,44.6,67.2,56.2,45,67.7,55.3,44.2,66.8,55.5,44.5,67,55.6,44.9,66.7,55.6,45.5,66,56,45.2,67.2,55.9,45.8,66.5,55.2,45.7,65.1,54.8,45.5,64.4,53.6,43.8,63.8
"Missouri","Ozark County",38.4,31.1,46,39.7,31.9,47.7,38.5,30.3,47,38.5,29.8,47.4,39.5,30.9,48.5,39.8,31.6,48.4,41.4,31.8,51.4,40.5,31.1,50.1,40.3,30.8,50.2,39.9,30.5,49.6,38.9,29.2,48.9
"Missouri","Pemiscot County",34.8,24.6,45.4,35.4,25.3,45.9,34.9,24.9,45.3,34.9,24.6,45.5,36,25.6,46.8,37.2,27.1,47.6,37.8,27,49.1,37,27.6,46.8,36.9,28,46.1,36.6,28.5,45.1,35.9,26.9,45.2
"Missouri","Perry County",56.2,46.3,66.5,56.6,46.7,66.9,55.4,45.6,65.6,55.9,46.4,65.7,56.5,47.5,65.8,56.9,48.7,65.4,57.6,48.1,67.4,57,48.5,65.8,56.5,48.7,64.5,56.1,48.5,64,55.5,47.2,64.2
"Missouri","Pettis County",49.9,42.5,57.6,49.7,42.1,57.5,48,40.3,56,48.2,40.3,56.5,48.6,40.7,56.8,49.8,42.2,57.6,50.2,41.9,58.9,49.5,41.6,57.7,48.8,41.2,56.6,48.6,40.9,56.6,48,39.8,56.5
"Missouri","Phelps County",49,39.4,58.9,49.8,40.3,59.6,48.9,39.7,58.5,49.2,40,58.7,50.7,42.1,59.5,51.1,43.5,59,51.8,43,60.8,51.9,44.1,59.9,51.1,44.1,58.4,51,44.4,57.8,49.2,42.1,56.6
"Missouri","Pike County",47.7,41.2,54.5,48.8,42,56,47.7,40.8,54.8,48.8,41.8,56,50.5,44,57.2,50.2,44.1,56.6,51.8,44.5,59.3,50.9,44.3,57.7,50.2,43.9,56.8,50.1,43.8,56.7,49.3,42.6,56.4
